ORDRS_ID;ORDR;ORDR_TYPE;ORDR_ACTV;PRDCT;PRDCT_DSCR;PRDCT_TARG_QTY;PRDCT_TARG_QTY_UNT;ORDR_PLAN_STRT;ORDR_PLAN_FNSH;PRDCT_CONF_QTY;PRDCT_DELV_QTY;ORDR_CRTD;ORDR_RLSD;ORDR_ACTL_STRT;ORDR_ACTL_FNSH;ORDR_STTS;ORDR_CONF_FNL;ORDR_CONF_PRT;ORDR_PRTY
50021;6247689;LA;0;10010339;Product  10010339;19500;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50022;6247858;LA;0;10010340;Product  10010340;17000;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50023;6247863;LA;0;10010308;Product  10010308;8300;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50024;6248009;LA;0;10010339;Product  10010339;9750;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50025;6248594;LA;0;10010313;Product  10010313;7920;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50026;6247690;LA;0;10010357;Product  10010357;12870;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50027;6247868;LA;0;10010348;Product  10010348;14500;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50028;6248010;LA;0;10010357;Product  10010357;12870;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50029;6248876;LA;0;10010352;Product  10010352;300;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50030;6247865;LA;0;10010427;Product  10010427;15000;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50031;6248630;LA;0;10010456;Product  10010456;9860;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50032;6248631;LA;0;10010462;Product  10010462;4830;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50033;6247833;LA;0;10010490;Product  10010490;43180;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50034;6247850;LA;0;10010491;Product  10010491;50580;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50035;6248011;LA;0;10010490;Product  10010490;21590;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50036;6247849;LA;0;10010492;Product  10010492;92380;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50037;6247923;LA;0;10010493;Product  10010493;36450;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50038;6248708;LA;0;10010522;Product  10010522;40800;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50039;100177492;PI01;1;895104;Product  895104;2400;KG;26.6.2008;30.6.2008;2365;2365;26.6.2008;26.6.2008;11.7.2008;11.7.2008;OTP  KPTV ISP  POT  IZOD KRKN OPGN OSN *;1;0;999
50040;6214142;LA;0;895047;Product  895047;100;KG;1.9.2008;1.9.2008;0;0;26.6.2008;26.6.2008;11.7.2008;11.7.2008;;0;0;999
50041;6246411;LA;0;855787;Product  855787;1200;KG;1.12.2008;1.12.2008;0;0;26.6.2008;26.6.2008;11.7.2008;11.7.2008;;0;0;999
50042;6215246;LA;0;80006811;Product  80006811;100;KG;1.12.2008;1.12.2008;0;0;26.6.2008;26.6.2008;11.7.2008;11.7.2008;;0;0;999
50043;6215261;LA;0;80006790;Product  80006790;2400;KG;1.12.2008;1.12.2008;0;0;26.6.2008;26.6.2008;11.7.2008;11.7.2008;;0;0;999
50044;6246907;LA;0;80006705;Product  80006705;1000;KG;2.3.2009;2.3.2009;0;0;26.6.2008;26.6.2008;11.7.2008;11.7.2008;;0;0;999
50045;6247373;LA;0;895025;Product  895025;100;KG;2.4.2009;2.4.2009;0;0;26.6.2008;26.6.2008;11.7.2008;11.7.2008;;0;0;999
50046;6247203;LA;0;895025;Product  895025;100;KG;2.4.2009;2.4.2009;0;0;26.6.2008;26.6.2008;11.7.2008;11.7.2008;;0;0;999
50047;6247400;LA;0;895104;Product  895104;7200;KG;2.4.2009;2.4.2009;0;0;26.6.2008;26.6.2008;11.7.2008;11.7.2008;;0;0;999
50048;6247200;LA;0;80006707;Product  80006707;200;KG;2.4.2009;2.4.2009;0;0;26.6.2008;26.6.2008;11.7.2008;11.7.2008;;0;0;999
50049;100179612;PI01;1;80006869;Product  80006869;1500;KG;29.4.2009;29.4.2009;1490;1490;29.4.2009;29.4.2009;4.5.2009;4.5.2009;OTP  NMAT KPTV ISP  POT  KRKN OPGN OSN *;1;0;999
50050;100179613;PI01;1;80006867;Product  80006867;1500;KG;29.4.2009;29.4.2009;1493;1493;29.4.2009;29.4.2009;6.5.2009;6.5.2009;OTP  KPTV ISP  POT  KRKN OPGN OSN  POKR*;1;0;999
50051;100179614;PI01;1;855004;Product  855004;2000;KG;29.4.2009;29.4.2009;1993;1993;29.4.2009;29.4.2009;4.5.2009;4.5.2009;OTP  KPTV ISP  POT  KRKN OPGN OSN  POKR*;1;0;999
50052;100179621;PI01;1;80006753;Product  80006753;4800;KG;29.4.2009;29.4.2009;4760;4760;29.4.2009;29.4.2009;5.5.2009;5.5.2009;OTP  KPTV ISP  POT  KRKN OPGN OSN  POKR*;1;0;999
50053;100179622;PI01;1;855094;Product  855094;2000;KG;29.4.2009;29.4.2009;1993;1993;29.4.2009;29.4.2009;6.5.2009;6.5.2009;OTP  KPTV ISP  POT  KRKN OPGN OSN  POKR*;1;0;999
50054;100179623;PI01;1;855090;Product  855090;2000;KG;29.4.2009;29.4.2009;1995;1995;29.4.2009;29.4.2009;11.5.2009;11.5.2009;OTP  NMAT KPTV ISP  POT  KRKN OPGN OSN *;1;0;999
50055;100179624;PI01;1;895087;Product  895087;300;KG;29.4.2009;29.4.2009;298;298;29.4.2009;29.4.2009;7.5.2009;7.5.2009;OTP  KPTV ISP  POT  KRKN OPGN OSN  POKR*;1;0;999
50056;100179625;PI01;1;80006832;Product  80006832;200;KG;29.4.2009;29.4.2009;199;199;29.4.2009;29.4.2009;11.5.2009;11.5.2009;OTP  KPTV ISP  POT  KRKN OPGN OSN  POKR*;1;0;999
50057;100179626;PI01;1;895027;Product  895027;500;KG;29.4.2009;29.4.2009;0;0;29.4.2009;29.4.2009;11.5.2009;11.5.2009;OTP  POT  OPGN OSN  POKR POTM;0;0;999
50058;100179627;PI01;1;80006714;Product  80006714;200;KG;29.4.2009;29.4.2009;196;196;29.4.2009;29.4.2009;7.5.2009;7.5.2009;OTP  KPTV ISP  POT  KRKN OPGN OSN  POKR*;1;0;999
50059;100179628;PI01;1;80006712;Product  80006712;400;KG;29.4.2009;29.4.2009;394;394;29.4.2009;29.4.2009;12.5.2009;12.5.2009;OTP  KPTV ISP  POT  KRKN OPGN OSN  POKR*;1;0;999
50060;100179629;PI01;1;80006810;Product  80006810;400;KG;29.4.2009;29.4.2009;394;394;29.4.2009;29.4.2009;15.5.2009;15.5.2009;OTP  NMAT KPTV ISP  POT  KRKN OPGN OSN *;1;0;999
50061;100179630;PI01;1;895106;Product  895106;1000;KG;29.4.2009;29.4.2009;0;0;29.4.2009;29.4.2009;15.5.2009;15.5.2009;OTP  POT  OPGN OSN  POKR POTM;0;0;999
50062;6247416;LA;0;895026;Product  895026;200;KG;30.4.2009;30.4.2009;0;0;29.4.2009;29.4.2009;15.5.2009;15.5.2009;;0;0;999
50063;6247420;LA;0;895048;Product  895048;200;KG;30.4.2009;30.4.2009;0;0;29.4.2009;29.4.2009;15.5.2009;15.5.2009;;0;0;999
50064;6247561;LA;0;895080;Product  895080;100;KG;30.4.2009;30.4.2009;0;0;29.4.2009;29.4.2009;15.5.2009;15.5.2009;;0;0;999
50065;6247419;LA;0;895081;Product  895081;200;KG;30.4.2009;30.4.2009;0;0;29.4.2009;29.4.2009;15.5.2009;15.5.2009;;0;0;999
50066;6247421;LA;0;895087;Product  895087;100;KG;30.4.2009;30.4.2009;0;0;29.4.2009;29.4.2009;15.5.2009;15.5.2009;;0;0;999
50067;100179662;PI01;1;895139;Product  895139;6000;KG;4.5.2009;4.5.2009;5960;5960;5.5.2009;5.5.2009;7.5.2009;7.5.2009;OTP  KPTV ISP  POT  KRKN OPGN OSN  POKR*;1;0;999
50068;6247502;LA;0;80006705;Product  80006705;2000;KG;4.5.2009;4.5.2009;0;0;5.5.2009;5.5.2009;7.5.2009;7.5.2009;;0;0;999
50069;6247504;LA;0;80006714;Product  80006714;200;KG;4.5.2009;4.5.2009;0;0;5.5.2009;5.5.2009;7.5.2009;7.5.2009;;0;0;999
50070;6247510;LA;0;80006810;Product  80006810;200;KG;4.5.2009;4.5.2009;0;0;5.5.2009;5.5.2009;7.5.2009;7.5.2009;;0;0;999
50071;100179663;PI01;1;80006791;Product  80006791;2400;KG;5.5.2009;5.5.2009;2365;2365;5.5.2009;5.5.2009;8.5.2009;8.5.2009;OTP  KPTV ISP  POT  KRKN OPGN OSN  POKR*;1;0;999
50072;100179664;PI01;1;895140;Product  895140;2400;KG;5.5.2009;5.5.2009;2365;2365;5.5.2009;5.5.2009;8.5.2009;8.5.2009;OTP  NMAT KPTV ISP  POT  KRKN OPGN OSN *;1;0;999
50073;100179665;PI01;1;855797;Product  855797;2400;KG;5.5.2009;5.5.2009;2365;2365;5.5.2009;5.5.2009;8.5.2009;8.5.2009;OTP  NMAT KPTV ISP  POT  KRKN OPGN OSN *;1;0;999
50074;100179677;PI01;1;895085;Product  895085;10800;KG;6.5.2009;6.5.2009;10745;10745;6.5.2009;6.5.2009;12.5.2009;12.5.2009;OTP  NMAT KPTV ISP  POT  KRKN OPGN OSN *;1;0;999
50075;100179682;PI01;1;855150;Product  855150;3500;KG;6.5.2009;6.5.2009;0;0;7.5.2009;7.5.2009;12.5.2009;12.5.2009;OTP  NMAT POT  OPGN OSN  POKR;0;0;999
50076;100179683;PI01;1;855714;Product  855714;4000;KG;6.5.2009;6.5.2009;0;0;7.5.2009;7.5.2009;12.5.2009;12.5.2009;OTP  NMAT POT  OPGN OSN  POKR;0;0;999
50077;100179684;PI01;1;80006892;Product  80006892;2800;KG;6.5.2009;6.5.2009;0;0;7.5.2009;7.5.2009;12.5.2009;12.5.2009;OTP  NMAT POT  OPGN OSN  POKR;0;0;999
50078;100179694;PI01;1;80006737;Product  80006737;12000;KG;8.5.2009;8.5.2009;11940;11940;8.5.2009;8.5.2009;13.5.2009;13.5.2009;OTP  NMAT KPTV ISP  POT  KRKN OPGN OSN *;1;0;999
50079;100179695;PI01;1;895086;Product  895086;200;KG;8.5.2009;8.5.2009;199;199;8.5.2009;8.5.2009;14.5.2009;14.5.2009;OTP  KPTV ISP  POT  KRKN OPGN OSN  POKR*;1;0;999
50080;100179706;PI01;1;80006864;Product  80006864;14000;KG;8.5.2009;8.5.2009;0;0;8.5.2009;8.5.2009;14.5.2009;14.5.2009;OTP  POT  OPGN OSN  POKR POTM;0;0;999
50081;100179707;PI01;1;855788;Product  855788;21600;KG;8.5.2009;8.5.2009;0;0;8.5.2009;8.5.2009;14.5.2009;14.5.2009;OTP  NMAT POT  OPGN OSN  POKR;0;0;999
50082;100179747;PI01;1;80006741;Product  80006741;20430;PCS;14.5.2009;14.5.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;OTP  NMAT POT  OPGN OSN  POKR;0;0;999
50083;100179750;PI01;1;855786;Product  855786;18000;KG;14.5.2009;14.5.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;OTP  NMAT POT  OPGN OSN  POKR;0;0;999
50084;100179751;PI01;1;80006830;Product  80006830;100;KG;14.5.2009;14.5.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;OTP  POT  OPGN OSN  POKR POTM;0;0;999
50085;100179752;PI01;1;895148;Product  895148;100;KG;14.5.2009;14.5.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;OTP  POT  OPGN OSN  POKR POTM;0;0;999
50086;100179753;PI01;1;80006832;Product  80006832;300;KG;14.5.2009;14.5.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;OTP  POT  OPGN OSN  POKR POTM;0;0;999
50087;6247692;LA;0;844915;Product  844915;500;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50088;6248012;LA;0;844915;Product  844915;500;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50089;6247693;LA;0;855093;Product  855093;110;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50090;6247694;LA;0;855150;Product  855150;2800;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50091;6247695;LA;0;855457;Product  855457;500;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50092;6248014;LA;0;855150;Product  855150;700;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50093;6248015;LA;0;855457;Product  855457;500;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50094;6247651;LA;0;855733;Product  855733;800;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50095;6247696;LA;0;855714;Product  855714;3200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50096;6247697;LA;0;855715;Product  855715;1000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50097;6248016;LA;0;855714;Product  855714;2400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50098;6248017;LA;0;855733;Product  855733;800;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50099;6247653;LA;0;855788;Product  855788;25200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50100;6247735;LA;0;855786;Product  855786;24000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50101;6248046;LA;0;855786;Product  855786;10800;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50102;6248047;LA;0;855788;Product  855788;13200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50103;6247698;LA;0;855998;Product  855998;1000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50104;6247736;LA;0;855792;Product  855792;2400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50105;6248018;LA;0;855998;Product  855998;500;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50106;6248048;LA;0;855792;Product  855792;1200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50107;6247629;LA;0;895025;Product  895025;400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50108;6247982;LA;0;895026;Product  895026;200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50109;6247983;LA;0;895025;Product  895025;200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50110;6247626;LA;0;895027;Product  895027;900;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50111;6247627;LA;0;895026;Product  895026;400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50112;6247981;LA;0;895027;Product  895027;200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50113;6247631;LA;0;895048;Product  895048;100;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50114;6247738;LA;0;895080;Product  895080;400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50115;6248049;LA;0;895080;Product  895080;100;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50116;6248634;LA;0;895080;Product  895080;200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50117;6247630;LA;0;895081;Product  895081;200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50118;6247654;LA;0;895085;Product  895085;6000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50119;6247877;LA;0;895085;Product  895085;1200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50120;6248050;LA;0;895085;Product  895085;4800;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50121;6247699;LA;0;895087;Product  895087;100;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50122;6247739;LA;0;895104;Product  895104;2400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50123;6248845;LA;0;895085;Product  895085;3600;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50124;6247655;LA;0;895106;Product  895106;1600;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50125;6247740;LA;0;895110;Product  895110;6000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50126;6248051;LA;0;895106;Product  895106;2000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50127;6248052;LA;0;895110;Product  895110;2000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50128;6248053;LA;0;895111;Product  895111;500;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50129;6247741;LA;0;895139;Product  895139;4800;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50130;6247878;LA;0;895139;Product  895139;2400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50131;6248054;LA;0;895112;Product  895112;250;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50132;6248055;LA;0;895139;Product  895139;3600;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50133;6248833;LA;0;895139;Product  895139;1200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50134;6247744;LA;0;895149;Product  895149;100;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50135;6248581;LA;0;895152;Product  895152;4000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50136;6248582;LA;0;895151;Product  895151;5000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50137;6248583;LA;0;895150;Product  895150;4000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50138;6248584;LA;0;895154;Product  895154;1000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50139;6247721;LA;0;80006709;Product  80006709;100;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50140;6247745;LA;0;895157;Product  895157;250;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50141;6247722;LA;0;80006710;Product  80006710;100;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50142;6247724;LA;0;80006740;Product  80006740;20550;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50143;6247726;LA;0;80006742;Product  80006742;20640;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50144;6248035;LA;0;80006711;Product  80006711;1000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50145;6247727;LA;0;80006743;Product  80006743;19800;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50146;6247746;LA;0;80006753;Product  80006753;4800;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50147;6247879;LA;0;80006753;Product  80006753;2400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50148;6247901;LA;0;80006790;Product  80006790;3600;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50149;6248056;LA;0;80006753;Product  80006753;2400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50150;6247747;LA;0;80006791;Product  80006791;2400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50151;6248057;LA;0;80006791;Product  80006791;1200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50152;6247729;LA;0;80006811;Product  80006811;100;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50153;6247748;LA;0;80006841;Product  80006841;2400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50154;6247749;LA;0;80006842;Product  80006842;2400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50155;6247880;LA;0;80006843;Product  80006843;1200;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50156;6248036;LA;0;80006811;Product  80006811;100;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50157;6247732;LA;0;80006868;Product  80006868;4000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50158;6247750;LA;0;80006843;Product  80006843;4800;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50159;6247751;LA;0;80006864;Product  80006864;8000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50160;6248038;LA;0;80006868;Product  80006868;2000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50161;6248058;LA;0;80006843;Product  80006843;2400;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50162;6247733;LA;0;80006872;Product  80006872;1000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50163;6247753;LA;0;80006871;Product  80006871;2000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
50164;6248039;LA;0;80006872;Product  80006872;1000;KG;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;14.5.2009;14.5.2009;;0;0;999
