BOMS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT
926566;1902881;795736;Component  795736;1.02;TPCS
926567;1902881;895106;Component  895106;6.069;KG
926568;1902890;700540;Component  700540;0.043;TPCS
926569;1902890;700541;Component  700541;0.001;TPCS
926570;1902890;745395;Component  745395;0.092;KG
926571;1902890;795639;Component  795639;0.816;PCS
926572;1902890;795640;Component  795640;0.612;PCS
926573;1902890;795665;Component  795665;42.534;PCS
926574;1902890;795680;Component  795680;2.04;TPCS
926575;1902890;795681;Component  795681;2.04;TPCS
926576;1902890;795684;Component  795684;1.02;TPCS
926577;1902890;795685;Component  795685;1.02;TPCS
926578;1902890;895027;Component  895027;9.69;KG
926579;1902946;700540;Component  700540;0.022;TPCS
926580;1902946;700541;Component  700541;0.001;TPCS
926581;1902946;745395;Component  745395;0.041;KG
926582;1902946;746896;Component  746896;0.255;KG
926583;1902946;795639;Component  795639;0.367;PCS
926584;1902946;795640;Component  795640;0.275;PCS
926585;1902946;795704;Component  795704;1.02;TPCS
926586;1902946;795705;Component  795705;1.02;TPCS
926587;1902946;795706;Component  795706;1.02;TPCS
926588;1902946;795708;Component  795708;0.021;TPCS
926589;1902946;795734;Component  795734;1.02;TPCS
926590;1902946;795741;Component  795741;0.17;TPCS
926591;1902946;895106;Component  895106;6.069;KG
926592;1902954;700541;Component  700541;0.255;TPCS
926593;1902954;745282;Component  745282;138;M
926594;1902954;745395;Component  745395;0.796;KG
926595;1902954;795296;Component  795296;127.5;PCS
926596;1902954;795742;Component  795742;1.02;TPCS
926597;1902954;795743;Component  795743;336.6;M
926598;1902954;795744;Component  795744;1.02;TPCS
926599;1902954;795745;Component  795745;1.02;TPCS
926600;1902954;795746;Component  795746;1.02;TPCS
926601;1902954;1902822;Component  1902822;1000;PCS
926602;1902962;700540;Component  700540;0.043;TPCS
926603;1902962;700541;Component  700541;0.001;TPCS
926604;1902962;745395;Component  745395;0.092;KG
926605;1902962;795568;Component  795568;2.04;TPCS
926606;1902962;795569;Component  795569;2.04;TPCS
926607;1902962;795639;Component  795639;0.816;PCS
926608;1902962;795640;Component  795640;0.612;PCS
926609;1902962;795665;Component  795665;42.534;PCS
926610;1902962;795767;Component  795767;1.02;TPCS
926611;1902962;795768;Component  795768;1.02;TPCS
926612;1902962;895087;Component  895087;9.772;KG
926613;1902971;700540;Component  700540;0.043;TPCS
926614;1902971;700541;Component  700541;0.001;TPCS
926615;1902971;745395;Component  745395;0.092;KG
926616;1902971;795542;Component  795542;2.04;TPCS
926617;1902971;795543;Component  795543;2.04;TPCS
926618;1902971;795639;Component  795639;0.816;PCS
926619;1902971;795640;Component  795640;0.612;PCS
926620;1902971;795665;Component  795665;42.534;PCS
926621;1902971;795769;Component  795769;1.02;TPCS
926622;1902971;795770;Component  795770;1.02;TPCS
926623;1902971;895081;Component  895081;9.731;KG
926646;1903004;700540;Component  700540;0.043;TPCS
926647;1903004;700541;Component  700541;0.001;TPCS
926648;1903004;745395;Component  745395;0.092;KG
926649;1903004;795375;Component  795375;2.04;TPCS
926650;1903004;795376;Component  795376;2.04;TPCS
926651;1903004;795639;Component  795639;0.816;PCS
926652;1903004;795640;Component  795640;0.612;PCS
926653;1903004;795665;Component  795665;42.534;PCS
926654;1903004;795775;Component  795775;1.02;TPCS
926655;1903004;795776;Component  795776;1.02;TPCS
926656;1903004;895047;Component  895047;9.731;KG
926657;1903012;700540;Component  700540;0.043;TPCS
926658;1903012;700541;Component  700541;0.001;TPCS
926659;1903012;745395;Component  745395;0.092;KG
926660;1903012;795142;Component  795142;2.04;TPCS
926661;1903012;795145;Component  795145;2.04;TPCS
926662;1903012;795639;Component  795639;0.816;PCS
926663;1903012;795640;Component  795640;0.612;PCS
926664;1903012;795665;Component  795665;42.534;PCS
926665;1903012;795777;Component  795777;1.02;TPCS
926666;1903012;795778;Component  795778;1.02;TPCS
926667;1903012;895025;Component  895025;10.139;KG
926679;1903039;700540;Component  700540;0.043;TPCS
926680;1903039;700541;Component  700541;0.001;TPCS
926681;1903039;745395;Component  745395;0.092;KG
926682;1903039;795422;Component  795422;2.04;TPCS
926683;1903039;795423;Component  795423;2.04;TPCS
926684;1903039;795639;Component  795639;0.816;PCS
926685;1903039;795640;Component  795640;0.612;PCS
926686;1903039;795665;Component  795665;42.534;PCS
926687;1903039;795781;Component  795781;1.02;TPCS
926688;1903039;795782;Component  795782;1.02;TPCS
926689;1903039;895063;Component  895063;10.037;KG
926690;1903047;700540;Component  700540;0.043;TPCS
926691;1903047;700541;Component  700541;0.001;TPCS
926692;1903047;745395;Component  745395;0.092;KG
926693;1903047;795372;Component  795372;2.04;TPCS
926694;1903047;795373;Component  795373;2.04;TPCS
926695;1903047;795639;Component  795639;0.816;PCS
926696;1903047;795640;Component  795640;0.612;PCS
926697;1903047;795665;Component  795665;42.534;PCS
926698;1903047;795783;Component  795783;1.02;TPCS
926699;1903047;795784;Component  795784;1.02;TPCS
926700;1903047;895048;Component  895048;10.18;KG
926712;1903063;700541;Component  700541;0.001;TPCS
926713;1903063;795579;Component  795579;1.02;PCS
926714;1903063;795789;Component  795789;81.6;M
926715;1903063;855027;Component  855027;2.652;KG
926716;1903071;700541;Component  700541;0.001;TPCS
926717;1903071;795790;Component  795790;81.6;M
926718;1903071;895074;Component  895074;2.652;KG
926719;1903080;700541;Component  700541;0.001;TPCS
926720;1903080;795579;Component  795579;1.02;PCS
926721;1903080;795791;Component  795791;81.6;M
926722;1903080;855025;Component  855025;2.652;KG
926723;1903101;700541;Component  700541;0.17;TPCS
926724;1903101;745282;Component  745282;100.51;M
926725;1903101;745395;Component  745395;0.459;KG
926726;1903101;746896;Component  746896;3.06;KG
926727;1903101;795355;Component  795355;0.085;TPCS
926728;1903101;795793;Component  795793;1.02;TPCS
926729;1903101;1902423;Component  1902423;1000;PCS
926730;1903101;1902610;Component  1902610;2000;PCS
926731;1903128;700541;Component  700541;0.02;TPCS
926732;1903128;70021489;Component  70021489;10.608;PCS
926733;1903128;741522;Component  741522;1.02;TPCS
926734;1903128;745282;Component  745282;11.73;M
926735;1903128;745395;Component  745395;0.102;KG
926736;1903128;700540;Component  700540;0.085;TPCS
926737;1903128;795285;Component  795285;1.02;TPCS
926738;1903128;70021488;Component  70021488;0.085;TPCS
926739;1903128;855093;Component  855093;6.5;KG
926740;1903128;70021486;Component  70021486;1.02;TPCS
926741;1903128;70021487;Component  70021487;1.02;TPCS
926742;1903136;700540;Component  700540;0.17;TPCS
926743;1903136;700541;Component  700541;0.057;TPCS
926744;1903136;745282;Component  745282;32.2;M
926745;1903136;745395;Component  745395;0.173;KG
926746;1903136;746762;Component  746762;0.969;KG
926747;1903136;795848;Component  795848;65.28;M
926748;1903136;795854;Component  795854;1.02;TPCS
926749;1903136;795855;Component  795855;1.02;TPCS
926750;1903136;795860;Component  795860;28.356;PCS
926751;1903136;795874;Component  795874;1.02;TPCS
926752;1903136;795877;Component  795877;1.02;TPCS
926753;1903136;795878;Component  795878;1.02;TPCS
926754;1903136;80006869;Component  80006869;58.14;KG
926755;1903144;700540;Component  700540;0.17;TPCS
926756;1903144;700541;Component  700541;0.057;TPCS
926757;1903144;745282;Component  745282;32.2;M
926758;1903144;745395;Component  745395;0.173;KG
926759;1903144;746762;Component  746762;0.969;KG
926760;1903144;795848;Component  795848;65.28;M
926761;1903144;795854;Component  795854;1.02;TPCS
926762;1903144;795855;Component  795855;1.02;TPCS
926763;1903144;795860;Component  795860;28.356;PCS
926764;1903144;795874;Component  795874;1.02;TPCS
926765;1903144;795875;Component  795875;1.02;TPCS
926766;1903144;795876;Component  795876;1.02;TPCS
926767;1903144;80006867;Component  80006867;50.184;KG
926768;1903152;700540;Component  700540;0.17;TPCS
926769;1903152;700541;Component  700541;0.057;TPCS
926770;1903152;745282;Component  745282;32.2;M
926771;1903152;745395;Component  745395;0.173;KG
926772;1903152;746762;Component  746762;0.969;KG
926773;1903152;795848;Component  795848;65.28;M
926774;1903152;795854;Component  795854;1.02;TPCS
926775;1903152;795855;Component  795855;1.02;TPCS
926776;1903152;795860;Component  795860;28.356;PCS
926777;1903152;795872;Component  795872;1.02;TPCS
926778;1903152;795873;Component  795873;1.02;TPCS
926779;1903152;795874;Component  795874;1.02;TPCS
926780;1903152;80006870;Component  80006870;50.49;KG
926781;1903161;700540;Component  700540;0.17;TPCS
926782;1903161;700541;Component  700541;0.085;TPCS
926783;1903161;745282;Component  745282;46;M
926784;1903161;745395;Component  745395;0.214;KG
926785;1903161;745925;Component  745925;0.918;KG
926786;1903161;795886;Component  795886;1.02;TPCS
926787;1903161;795887;Component  795887;1.02;TPCS
926788;1903161;795890;Component  795890;42.534;PCS
926789;1903161;795902;Component  795902;1.02;TPCS
926790;1903161;795903;Component  795903;1.02;TPCS
926791;1903161;855004;Component  855004;199.92;KG
926792;1903179;700540;Component  700540;0.17;TPCS
926793;1903179;700541;Component  700541;0.085;TPCS
926794;1903179;745282;Component  745282;46;M
926795;1903179;745395;Component  745395;0.214;KG
926796;1903179;745925;Component  745925;0.918;KG
926797;1903179;795886;Component  795886;1.02;TPCS
926798;1903179;795890;Component  795890;42.534;PCS
926799;1903179;795904;Component  795904;1.02;TPCS
926800;1903179;795905;Component  795905;1.02;TPCS
926801;1903179;795958;Component  795958;1.02;TPCS
926802;1903179;855036;Component  855036;202.98;KG
926803;1903187;700540;Component  700540;0.17;TPCS
926804;1903187;700541;Component  700541;0.085;TPCS
926805;1903187;745282;Component  745282;46;M
926806;1903187;745395;Component  745395;0.214;KG
926807;1903187;745925;Component  745925;0.918;KG
926808;1903187;795886;Component  795886;1.02;TPCS
926809;1903187;795890;Component  795890;42.534;PCS
926810;1903187;795906;Component  795906;1.02;TPCS
926811;1903187;795907;Component  795907;1.02;TPCS
926812;1903187;795958;Component  795958;1.02;TPCS
926813;1903187;80006890;Component  80006890;206.04;KG
926814;1903195;700540;Component  700540;0.17;TPCS
926815;1903195;700541;Component  700541;0.086;TPCS
926816;1903195;720132;Component  720132;42.534;PCS
926817;1903195;745282;Component  745282;42.09;M
926818;1903195;745395;Component  745395;0.326;KG
926819;1903195;745925;Component  745925;1.326;KG
926820;1903195;795671;Component  795671;0.17;TPCS
926821;1903195;795847;Component  795847;1.02;TPCS
926822;1903195;80006692;Component  80006692;159.12;KG
926823;1903209;700540;Component  700540;0.17;TPCS
926824;1903209;700541;Component  700541;0.057;TPCS
926825;1903209;745282;Component  745282;32.2;M
926826;1903209;745395;Component  745395;0.173;KG
926827;1903209;746762;Component  746762;0.969;KG
926828;1903209;795848;Component  795848;65.28;M
926829;1903209;795854;Component  795854;1.02;TPCS
926830;1903209;795855;Component  795855;1.02;TPCS
926831;1903209;795857;Component  795857;1.02;TPCS
926832;1903209;795858;Component  795858;1.02;TPCS
926833;1903209;795859;Component  795859;1.02;TPCS
926834;1903209;795860;Component  795860;28.356;PCS
926835;1903209;895111;Component  895111;50.745;KG
926836;1903217;700540;Component  700540;0.17;TPCS
926837;1903217;700541;Component  700541;0.057;TPCS
926838;1903217;745282;Component  745282;32.2;M
926839;1903217;745395;Component  745395;0.174;KG
926840;1903217;746762;Component  746762;0.969;KG
926841;1903217;795848;Component  795848;65.28;M
926842;1903217;795854;Component  795854;1.02;TPCS
926843;1903217;795855;Component  795855;1.02;TPCS
926844;1903217;795857;Component  795857;1.02;TPCS
926845;1903217;795860;Component  795860;28.356;PCS
926846;1903217;795861;Component  795861;1.02;TPCS
926847;1903217;795862;Component  795862;1.02;TPCS
926848;1903217;895112;Component  895112;50.745;KG
926875;1903241;700540;Component  700540;0.171;TPCS
926876;1903241;700541;Component  700541;0.086;TPCS
926877;1903241;720132;Component  720132;42.534;PCS
926878;1903241;745282;Component  745282;42.09;M
926879;1903241;745395;Component  745395;0.326;KG
926880;1903241;745925;Component  745925;1.326;KG
926881;1903241;795671;Component  795671;0.17;TPCS
926882;1903241;796095;Component  796095;1.02;TPCS
926883;1903241;895141;Component  895141;150.705;KG
926884;1903250;700540;Component  700540;0.17;TPCS
926885;1903250;700541;Component  700541;0.057;TPCS
926886;1903250;745282;Component  745282;32.2;M
926887;1903250;745395;Component  745395;0.173;KG
926888;1903250;746762;Component  746762;0.969;KG
926889;1903250;795848;Component  795848;65.28;M
926890;1903250;795854;Component  795854;1.02;TPCS
926891;1903250;795855;Component  795855;1.02;TPCS
926892;1903250;795860;Component  795860;28.356;PCS
926893;1903250;795867;Component  795867;1.02;TPCS
926894;1903250;795870;Component  795870;1.02;TPCS
926895;1903250;795871;Component  795871;1.02;TPCS
926896;1903250;895156;Component  895156;50.49;KG
926897;1903268;700540;Component  700540;0.17;TPCS
926898;1903268;700541;Component  700541;0.057;TPCS
926899;1903268;745282;Component  745282;32.2;M
926900;1903268;745395;Component  745395;0.173;KG
926901;1903268;746762;Component  746762;0.969;KG
926902;1903268;795848;Component  795848;65.28;M
926903;1903268;795854;Component  795854;1.02;TPCS
926904;1903268;795855;Component  795855;1.02;TPCS
926905;1903268;795860;Component  795860;28.356;PCS
926906;1903268;795867;Component  795867;1.02;TPCS
926907;1903268;795868;Component  795868;1.02;TPCS
926908;1903268;795869;Component  795869;1.02;TPCS
926909;1903268;895157;Component  895157;50.898;KG
926910;1903276;700540;Component  700540;0.17;TPCS
926911;1903276;700541;Component  700541;0.057;TPCS
926912;1903276;745282;Component  745282;32.2;M
926913;1903276;745395;Component  745395;0.173;KG
926914;1903276;746762;Component  746762;0.969;KG
926915;1903276;795848;Component  795848;65.28;M
926916;1903276;795854;Component  795854;1.02;TPCS
926917;1903276;795855;Component  795855;1.02;TPCS
926918;1903276;795860;Component  795860;28.356;PCS
926919;1903276;795865;Component  795865;1.02;TPCS
926920;1903276;795866;Component  795866;1.02;TPCS
926921;1903276;795867;Component  795867;1.02;TPCS
926922;1903276;80006706;Component  80006706;50.235;KG
926923;1903276;795980;Component  795980;0.041;PCS
926924;1903276;795737;Component  795737;0.014;PCS
926925;1903284;700540;Component  700540;0.17;TPCS
926926;1903284;700541;Component  700541;0.013;TPCS
926927;1903284;745282;Component  745282;8.05;M
926928;1903284;745395;Component  745395;0.072;KG
926929;1903284;746896;Component  746896;0.357;KG
926930;1903284;795800;Component  795800;1.02;TPCS
926931;1903284;795801;Component  795801;1.02;TPCS
926932;1903284;795848;Component  795848;48.96;M
926933;1903284;795849;Component  795849;1.02;TPCS
926934;1903284;795850;Component  795850;1.02;TPCS
926935;1903284;795852;Component  795852;6.12;PCS
926936;1903284;795867;Component  795867;1.02;TPCS
926937;1903284;80006706;Component  80006706;14.484;KG
926938;1903292;700540;Component  700540;0.17;TPCS
926939;1903292;700541;Component  700541;0.085;TPCS
926940;1903292;745282;Component  745282;46;M
926941;1903292;745395;Component  745395;0.214;KG
926942;1903292;745925;Component  745925;0.918;KG
926943;1903292;795886;Component  795886;1.02;TPCS
926944;1903292;795890;Component  795890;42.534;PCS
926945;1903292;795893;Component  795893;1.02;TPCS
926946;1903292;795894;Component  795894;1.02;TPCS
926947;1903292;795958;Component  795958;1.02;TPCS
926948;1903292;895161;Component  895161;209.304;KG
926949;1903306;700540;Component  700540;0.17;TPCS
926950;1903306;700541;Component  700541;0.085;TPCS
926951;1903306;745282;Component  745282;46;M
926952;1903306;745395;Component  745395;0.214;KG
926953;1903306;745925;Component  745925;0.918;KG
926954;1903306;795886;Component  795886;1.02;TPCS
926955;1903306;795887;Component  795887;1.02;TPCS
926956;1903306;795890;Component  795890;42.534;PCS
926957;1903306;795895;Component  795895;1.02;TPCS
926958;1903306;795896;Component  795896;1.02;TPCS
926959;1903306;895160;Component  895160;199.92;KG
926960;1903314;700540;Component  700540;0.17;TPCS
926961;1903314;700541;Component  700541;0.086;TPCS
926962;1903314;720132;Component  720132;42.534;PCS
926963;1903314;745282;Component  745282;42.09;M
926964;1903314;745395;Component  745395;0.326;KG
926965;1903314;745925;Component  745925;1.326;KG
926966;1903314;795671;Component  795671;0.17;TPCS
926967;1903314;796184;Component  796184;1.02;TPCS
926968;1903314;895162;Component  895162;154.071;KG
926969;1903322;700540;Component  700540;0.17;TPCS
926970;1903322;700541;Component  700541;0.057;TPCS
926971;1903322;745282;Component  745282;32.2;M
926972;1903322;745395;Component  745395;0.173;KG
926973;1903322;746762;Component  746762;0.969;KG
926974;1903322;795848;Component  795848;65.28;M
926975;1903322;795854;Component  795854;1.02;TPCS
926976;1903322;795855;Component  795855;1.02;TPCS
926977;1903322;795860;Component  795860;28.356;PCS
926978;1903322;795881;Component  795881;1.02;TPCS
926979;1903322;795884;Component  795884;1.02;TPCS
926980;1903322;795885;Component  795885;1.02;TPCS
926981;1903322;895093;Component  895093;50.898;KG
926982;1903331;700540;Component  700540;0.17;TPCS
926983;1903331;700541;Component  700541;0.057;TPCS
926984;1903331;745282;Component  745282;32.2;M
926985;1903331;745395;Component  745395;0.173;KG
926986;1903331;746762;Component  746762;0.969;KG
926987;1903331;795848;Component  795848;65.28;M
926988;1903331;795854;Component  795854;1.02;TPCS
926989;1903331;795855;Component  795855;1.02;TPCS
926990;1903331;795860;Component  795860;28.356;PCS
926991;1903331;795881;Component  795881;1.02;TPCS
926992;1903331;795882;Component  795882;1.02;TPCS
926993;1903331;795883;Component  795883;1.02;TPCS
926994;1903331;895094;Component  895094;50.286;KG
926995;1903349;700540;Component  700540;0.17;TPCS
926996;1903349;700541;Component  700541;0.085;TPCS
926997;1903349;745282;Component  745282;46;M
926998;1903349;745395;Component  745395;0.214;KG
926999;1903349;745925;Component  745925;0.918;KG
927000;1903349;795886;Component  795886;1.02;TPCS
927001;1903349;795887;Component  795887;1.02;TPCS
927002;1903349;795890;Component  795890;42.534;PCS
927003;1903349;795891;Component  795891;1.02;TPCS
927004;1903349;795892;Component  795892;1.02;TPCS
927005;1903349;895095;Component  895095;204.816;KG
927006;1903357;700540;Component  700540;0.17;TPCS
927007;1903357;700541;Component  700541;0.085;TPCS
927008;1903357;745282;Component  745282;46;M
927009;1903357;745395;Component  745395;0.214;KG
927010;1903357;745925;Component  745925;0.918;KG
927011;1903357;795886;Component  795886;1.02;TPCS
927012;1903357;795888;Component  795888;1.02;TPCS
927013;1903357;795889;Component  795889;1.02;TPCS
927014;1903357;795890;Component  795890;42.534;PCS
927015;1903357;795958;Component  795958;1.02;TPCS
927016;1903357;895096;Component  895096;206.448;KG
927017;1903365;700540;Component  700540;0.17;TPCS
927018;1903365;700541;Component  700541;0.013;TPCS
927019;1903365;745282;Component  745282;8.05;M
927020;1903365;745395;Component  745395;0.072;KG
927021;1903365;746896;Component  746896;0.357;KG
927022;1903365;795800;Component  795800;1.02;TPCS
927023;1903365;795801;Component  795801;1.02;TPCS
927024;1903365;795848;Component  795848;48.96;M
927025;1903365;795852;Component  795852;6.12;PCS
927026;1903365;795879;Component  795879;1.02;TPCS
927027;1903365;795880;Component  795880;1.02;TPCS
927028;1903365;795881;Component  795881;1.02;TPCS
927029;1903365;895094;Component  895094;15.071;KG
927030;1903373;700540;Component  700540;0.17;TPCS
927031;1903373;700541;Component  700541;0.057;TPCS
927032;1903373;745282;Component  745282;36.11;M
927033;1903373;745395;Component  745395;0.143;KG
927034;1903373;745762;Component  745762;0.97;KG
927035;1903373;795908;Component  795908;1.02;TPCS
927036;1903373;795909;Component  795909;1.02;TPCS
927037;1903373;795910;Component  795910;28.356;PCS
927038;1903373;795919;Component  795919;1.02;TPCS
927039;1903373;855095;Component  855095;50.337;KG
927040;1903381;700540;Component  700540;0.171;TPCS
927041;1903381;700541;Component  700541;0.086;TPCS
927042;1903381;720132;Component  720132;42.534;PCS
927043;1903381;745282;Component  745282;42.09;M
927044;1903381;745395;Component  745395;0.326;KG
927045;1903381;745925;Component  745925;1.326;KG
927046;1903381;795671;Component  795671;0.17;TPCS
927047;1903381;795897;Component  795897;1.02;TPCS
927048;1903381;80006711;Component  80006711;160.497;KG
927049;1903381;795980;Component  795980;0.041;PCS
927050;1903381;795737;Component  795737;0.021;PCS
927051;1903390;700540;Component  700540;0.17;TPCS
927052;1903390;700541;Component  700541;0.085;TPCS
927053;1903390;745282;Component  745282;46;M
927054;1903390;745395;Component  745395;0.214;KG
927055;1903390;745925;Component  745925;0.918;KG
927056;1903390;795886;Component  795886;1.02;TPCS
927057;1903390;795890;Component  795890;42.534;PCS
927058;1903390;795900;Component  795900;1.02;TPCS
927059;1903390;795901;Component  795901;1.02;TPCS
927060;1903390;795958;Component  795958;1.02;TPCS
927061;1903390;855090;Component  855090;201.348;KG
927062;1903403;700540;Component  700540;0.17;TPCS
927063;1903403;700541;Component  700541;0.085;TPCS
927064;1903403;745282;Component  745282;46;M
927065;1903403;745395;Component  745395;0.214;KG
927066;1903403;745925;Component  745925;0.918;KG
927067;1903403;795886;Component  795886;1.02;TPCS
927068;1903403;795887;Component  795887;1.02;TPCS
927069;1903403;795890;Component  795890;42.534;PCS
927070;1903403;795898;Component  795898;1.02;TPCS
927071;1903403;795899;Component  795899;1.02;TPCS
927072;1903403;855094;Component  855094;201.144;KG
927091;1903446;700540;Component  700540;0.085;TPCS
927092;1903446;700541;Component  700541;0.001;TPCS
927093;1903446;744964;Component  744964;0.816;PCS
927094;1903446;745341;Component  745341;0.561;KG
927095;1903446;745395;Component  745395;0.204;KG
927096;1903446;795352;Component  795352;1.02;TPCS
927097;1903446;795353;Component  795353;1.02;TPCS
927098;1903446;795638;Component  795638;1.53;PCS
927099;1903446;855792;Component  855792;93.33;KG
927100;1903446;70021174;Component  70021174;0.377;PCS
927101;1903454;700540;Component  700540;0.085;TPCS
927102;1903454;700541;Component  700541;0.001;TPCS
927103;1903454;744964;Component  744964;0.816;PCS
927104;1903454;745341;Component  745341;0.561;KG
927105;1903454;745395;Component  745395;0.204;KG
927106;1903454;795638;Component  795638;1.53;PCS
927107;1903454;795828;Component  795828;1.02;TPCS
927108;1903454;795829;Component  795829;1.02;TPCS
927109;1903454;895140;Component  895140;101.363;KG
927110;1903454;70021174;Component  70021174;0.377;PCS
927111;1903462;700541;Component  700541;0.038;TPCS
927112;1903462;745280;Component  745280;25.3;M
927113;1903462;745395;Component  745395;0.102;KG
927114;1903462;795149;Component  795149;0.17;TPCS
927115;1903462;795802;Component  795802;1.02;TPCS
927116;1903462;795803;Component  795803;1.02;TPCS
927117;1903462;795804;Component  795804;1.02;TPCS
927118;1903462;795805;Component  795805;1.02;TPCS
927119;1903462;795806;Component  795806;170.34;PCS
927120;1903462;795807;Component  795807;18.87;PCS
927121;1903462;895047;Component  895047;4.865;KG
927122;1903471;700541;Component  700541;0.038;TPCS
927123;1903471;745280;Component  745280;25.3;M
927124;1903471;745395;Component  745395;0.102;KG
927125;1903471;795149;Component  795149;0.17;TPCS
927126;1903471;795806;Component  795806;170.34;PCS
927127;1903471;795807;Component  795807;18.87;PCS
927128;1903471;795808;Component  795808;1.02;TPCS
927129;1903471;795809;Component  795809;1.02;TPCS
927130;1903471;795810;Component  795810;1.02;TPCS
927131;1903471;795811;Component  795811;1.02;TPCS
927132;1903471;895080;Component  895080;4.947;KG
927133;1903489;700541;Component  700541;0.038;TPCS
927134;1903489;745280;Component  745280;25.3;M
927135;1903489;745395;Component  745395;0.102;KG
927136;1903489;795149;Component  795149;0.17;TPCS
927137;1903489;795806;Component  795806;170.34;PCS
927138;1903489;795807;Component  795807;18.87;PCS
927139;1903489;795812;Component  795812;1.02;TPCS
927140;1903489;795813;Component  795813;1.02;TPCS
927141;1903489;795814;Component  795814;1.02;TPCS
927142;1903489;795815;Component  795815;1.02;TPCS
927143;1903489;895078;Component  895078;5.049;KG
927144;1903497;700541;Component  700541;0.038;TPCS
927145;1903497;745280;Component  745280;25.3;M
927146;1903497;745395;Component  745395;0.102;KG
927147;1903497;795149;Component  795149;0.17;TPCS
927148;1903497;795806;Component  795806;170.34;PCS
927149;1903497;795807;Component  795807;18.87;PCS
927150;1903497;795816;Component  795816;1.02;TPCS
927151;1903497;795817;Component  795817;1.02;TPCS
927152;1903497;795818;Component  795818;1.02;TPCS
927153;1903497;795819;Component  795819;1.02;TPCS
927154;1903497;895027;Component  895027;4.845;KG
927155;1903501;700541;Component  700541;0.038;TPCS
927156;1903501;745280;Component  745280;25.3;M
927157;1903501;745395;Component  745395;0.102;KG
927158;1903501;795149;Component  795149;0.17;TPCS
927159;1903501;795806;Component  795806;170.34;PCS
927160;1903501;795807;Component  795807;18.87;PCS
927161;1903501;795820;Component  795820;1.02;TPCS
927162;1903501;795821;Component  795821;1.02;TPCS
927163;1903501;795822;Component  795822;1.02;TPCS
927164;1903501;795823;Component  795823;1.02;TPCS
927165;1903501;895025;Component  895025;5.069;KG
927166;1903519;700541;Component  700541;0.038;TPCS
927167;1903519;745280;Component  745280;25.3;M
927168;1903519;745395;Component  745395;0.102;KG
927169;1903519;795149;Component  795149;0.17;TPCS
927170;1903519;795806;Component  795806;170.34;PCS
927171;1903519;795807;Component  795807;18.87;PCS
927172;1903519;795824;Component  795824;1.02;TPCS
927173;1903519;795825;Component  795825;1.02;TPCS
927174;1903519;795826;Component  795826;1.02;TPCS
927175;1903519;795827;Component  795827;1.02;TPCS
927176;1903519;895048;Component  895048;5.09;KG
927186;1903543;700540;Component  700540;0.102;TPCS
927187;1903543;700541;Component  700541;0.017;TPCS
927188;1903543;745282;Component  745282;10.925;M
927189;1903543;745395;Component  745395;0.102;KG
927190;1903543;745759;Component  745759;91.8;M
927191;1903543;745762;Component  745762;0.306;KG
927192;1903543;795317;Component  795317;8.568;PCS
927193;1903543;795834;Component  795834;1.02;TPCS
927194;1903543;795835;Component  795835;1.02;TPCS
927195;1903543;80006864;Component  80006864;74.593;KG
927196;1903543;795980;Component  795980;0.024;PCS
927197;1903543;795737;Component  795737;0.004;PCS
927198;1903551;700540;Component  700540;0.204;TPCS
927199;1903551;700541;Component  700541;0.02;TPCS
927200;1903551;745282;Component  745282;17.825;M
927201;1903551;745395;Component  745395;0.204;KG
927202;1903551;745760;Component  745760;107.1;M
927203;1903551;745763;Component  745763;0.612;KG
927204;1903551;795320;Component  795320;9.792;PCS
927205;1903551;795836;Component  795836;1.02;TPCS
927206;1903551;795837;Component  795837;1.02;TPCS
927207;1903551;80006864;Component  80006864;149.175;KG
927208;1903551;795980;Component  795980;0.049;PCS
927209;1903551;795737;Component  795737;0.005;PCS
927230;1903586;700540;Component  700540;0.34;TPCS
927231;1903586;700541;Component  700541;0.057;TPCS
927232;1903586;745282;Component  745282;39.675;M
927233;1903586;745395;Component  745395;0.265;KG
927234;1903586;745763;Component  745763;0.612;KG
927235;1903586;795840;Component  795840;112.2;M
927236;1903586;795842;Component  795842;1.02;TPCS
927237;1903586;70021442;Component  70021442;1.02;TPCS
927238;1903586;795844;Component  795844;28.356;PCS
927239;1903586;895110;Component  895110;253.725;KG
927240;1903586;70021443;Component  70021443;1.02;TPCS
927241;1903594;700540;Component  700540;0.086;TPCS
927242;1903594;700541;Component  700541;0.043;TPCS
927243;1903594;719132;Component  719132;1.02;TPCS
927244;1903594;719581;Component  719581;1.02;TPCS
927245;1903594;732989;Component  732989;22;PCS
927246;1903594;740032;Component  740032;1.02;TPCS
927247;1903594;741117;Component  741117;1.01;TPCS
927248;1903594;744904;Component  744904;0.086;TPCS
927249;1903594;745282;Component  745282;29.28;M
927250;1903594;745395;Component  745395;0.234;KG
927251;1903594;745925;Component  745925;0.867;KG
927252;1903594;855714;Component  855714;77.52;KG
927253;1903608;700540;Component  700540;0.102;TPCS
927254;1903608;700541;Component  700541;0.027;TPCS
927255;1903608;719130;Component  719130;1.02;TPCS
927256;1903608;719580;Component  719580;1.02;TPCS
927257;1903608;733014;Component  733014;13;PCS
927258;1903608;740031;Component  740031;1.02;TPCS
927259;1903608;741114;Component  741114;1.01;TPCS
