BOMS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT
795327;1904060;745282;Component 745282;84.04;M
795328;1904060;745395;Component 745395;0.25;KG
795329;1904060;745925;Component 745925;1.04;KG
795330;1904060;795639;Component 795639;2.24;KOM
795331;1904060;795640;Component 795640;1.73;KOM
795332;1904060;795967;Component 795967;85.06;KOM
795333;1904060;895125;Component 895125;1000.00;KOM
795334;1904078;700540;Component 700540;0.17;TKO
795335;1904078;700541;Component 700541;0.17;TKO
795336;1904078;745282;Component 745282;84.04;M
795337;1904078;745395;Component 745395;0.25;KG
795338;1904078;745925;Component 745925;1.04;KG
795339;1904078;795639;Component 795639;2.24;KOM
795340;1904078;795640;Component 795640;1.73;KOM
795341;1904078;795967;Component 795967;85.06;KOM
795342;1904078;895131;Component 895131;1000.00;KOM
795343;1904086;700540;Component 700540;0.34;TKO
795344;1904086;700541;Component 700541;0.17;TKO
795345;1904086;745282;Component 745282;93.95;M
795346;1904086;745395;Component 745395;0.27;KG
795347;1904086;745762;Component 745762;1.83;KG
795348;1904086;795639;Component 795639;2.44;KOM
795349;1904086;795640;Component 795640;1.83;KOM
795350;1904086;795955;Component 795955;85.06;KOM
795351;1904086;895129;Component 895129;1000.00;KOM
795352;1904094;700540;Component 700540;0.34;TKO
795353;1904094;700541;Component 700541;0.17;TKO
795354;1904094;745282;Component 745282;93.95;M
795355;1904094;745395;Component 745395;0.27;KG
795356;1904094;745762;Component 745762;1.83;KG
795357;1904094;795639;Component 795639;2.44;KOM
795358;1904094;795640;Component 795640;1.83;KOM
795359;1904094;795955;Component 795955;85.06;KOM
795360;1904094;895133;Component 895133;1000.00;KOM
795361;1904108;700540;Component 700540;0.08;TKO
795362;1904108;700541;Component 700541;1.0e-03;TKO
795363;1904108;744964;Component 744964;0.81;KOM
795364;1904108;745341;Component 745341;0.56;KG
795365;1904108;745395;Component 745395;0.20;KG
795366;1904108;795638;Component 795638;1.53;KOM
795367;1904108;795974;Component 795974;1.02;TKO
795368;1904108;795975;Component 795975;1.02;TKO
795369;1904108;895117;Component 895117;97.15;KG
795370;1904116;700540;Component 700540;0.08;TKO
795371;1904116;700541;Component 700541;1.0e-03;TKO
795372;1904116;744964;Component 744964;0.81;KOM
795373;1904116;745341;Component 745341;0.56;KG
795374;1904116;745395;Component 745395;0.20;KG
795375;1904116;795638;Component 795638;1.53;KOM
795376;1904116;795976;Component 795976;1.02;TKO
795377;1904116;795977;Component 795977;1.02;TKO
795378;1904116;895116;Component 895116;100.98;KG
795379;1904124;700540;Component 700540;0.08;TKO
795380;1904124;700541;Component 700541;1.0e-03;TKO
795381;1904124;744964;Component 744964;0.81;KOM
795382;1904124;745341;Component 745341;0.56;KG
795383;1904124;745395;Component 745395;0.20;KG
795384;1904124;795638;Component 795638;1.53;KOM
795385;1904124;795978;Component 795978;1.02;TKO
795386;1904124;795979;Component 795979;1.02;TKO
795387;1904124;895118;Component 895118;102.12;KG
795388;1904132;700541;Component 700541;0.03;TKO
795389;1904132;745282;Component 745282;25.30;M
795390;1904132;745395;Component 745395;0.10;KG
795391;1904132;795149;Component 795149;0.17;TKO
795392;1904132;795992;Component 795992;170.34;KOM
795393;1904132;795993;Component 795993;18.87;KOM
795394;1904132;895128;Component 895128;1000.00;KOM
795395;1904141;700540;Component 700540;0.17;TKO
795396;1904141;700541;Component 700541;0.17;TKO
795397;1904141;745282;Component 745282;84.04;M
795398;1904141;745395;Component 745395;0.25;KG
795399;1904141;745925;Component 745925;1.04;KG
795400;1904141;795639;Component 795639;2.24;KOM
795401;1904141;795640;Component 795640;1.73;KOM
795402;1904141;795967;Component 795967;85.06;KOM
795403;1904141;895137;Component 895137;1000.00;KOM
795404;1904159;700540;Component 700540;0.17;TKO
795405;1904159;700541;Component 700541;0.17;TKO
795406;1904159;745282;Component 745282;84.04;M
795407;1904159;745395;Component 745395;0.25;KG
795408;1904159;745925;Component 745925;1.04;KG
795409;1904159;795639;Component 795639;2.24;KOM
795410;1904159;795640;Component 795640;1.73;KOM
795411;1904159;795967;Component 795967;85.06;KOM
795412;1904159;895136;Component 895136;1000.00;KOM
795413;1904167;700540;Component 700540;0.04;TKO
795414;1904167;700541;Component 700541;1.0e-03;TKO
795415;1904167;745395;Component 745395;0.09;KG
795416;1904167;795639;Component 795639;0.79;KOM
795417;1904167;795640;Component 795640;0.59;KOM
795418;1904167;795703;Component 795703;0.04;TKO
795419;1904167;796003;Component 796003;1.02;TKO
795420;1904167;796004;Component 796004;1.02;TKO
795421;1904167;796005;Component 796005;1.02;TKO
795422;1904167;796006;Component 796006;1.02;TKO
795423;1904167;895106;Component 895106;30.60;KG
795424;1904175;700541;Component 700541;0.51;TKO
795425;1904175;745282;Component 745282;336.37;M
795426;1904175;745395;Component 745395;3.57;KG
795427;1904175;796008;Component 796008;1.00;TKO
795428;1904175;796011;Component 796011;1.02;TKO
795429;1904175;796012;Component 796012;1.02;TKO
795430;1904175;796015;Component 796015;1.02;TKO
795431;1904175;796030;Component 796030;0.25;TKO
795432;1904175;796032;Component 796032;1.02;TKO
795433;1904175;895136;Component 895136;1000.00;KOM
795434;1904175;895137;Component 895137;1000.00;KOM
795435;1904175;895138;Component 895138;1000.00;KOM
795436;1904183;700541;Component 700541;0.51;TKO
795437;1904183;745282;Component 745282;339.25;M
795438;1904183;745395;Component 745395;1.59;KG
795439;1904183;796013;Component 796013;1.00;TKO
795440;1904183;796015;Component 796015;1.02;TKO
795441;1904183;796016;Component 796016;1.02;TKO
795442;1904183;796029;Component 796029;0.25;TKO
795443;1904183;796032;Component 796032;1.02;TKO
795444;1904183;895136;Component 895136;1000.00;KOM
795445;1904183;895137;Component 895137;1000.00;KOM
795446;1904183;895138;Component 895138;1000.00;KOM
795447;1904191;700541;Component 700541;0.51;TKO
795448;1904191;745282;Component 745282;336.37;M
795449;1904191;745395;Component 745395;2.86;KG
795450;1904191;796015;Component 796015;1.02;TKO
795451;1904191;796017;Component 796017;1.00;TKO
795452;1904191;796020;Component 796020;1.02;TKO
795453;1904191;796021;Component 796021;1.02;TKO
795454;1904191;796032;Component 796032;1.02;TKO
795455;1904191;796034;Component 796034;0.25;TKO
795456;1904191;895125;Component 895125;1000.00;KOM
795457;1904191;895126;Component 895126;1000.00;KOM
795458;1904191;895128;Component 895128;1000.00;KOM
795459;1904191;895130;Component 895130;1000.00;KOM
795460;1904205;700541;Component 700541;0.51;TKO
795461;1904205;745282;Component 745282;336.37;M
795462;1904205;745395;Component 745395;2.86;KG
795463;1904205;796015;Component 796015;1.02;TKO
795464;1904205;796017;Component 796017;1.00;TKO
795465;1904205;796021;Component 796021;1.02;TKO
795466;1904205;796024;Component 796024;1.02;TKO
795467;1904205;796032;Component 796032;1.02;TKO
795468;1904205;796034;Component 796034;0.25;TKO
795469;1904205;895124;Component 895124;1000.00;KOM
795470;1904205;895126;Component 895126;1000.00;KOM
795471;1904205;895128;Component 895128;1000.00;KOM
795472;1904205;895130;Component 895130;1000.00;KOM
795473;1904205;895132;Component 895132;1000.00;KOM
795474;1904213;700541;Component 700541;0.51;TKO
795475;1904213;745282;Component 745282;353.62;M
795476;1904213;745395;Component 745395;6.37;KG
795477;1904213;796015;Component 796015;1.02;TKO
795478;1904213;796021;Component 796021;1.02;TKO
795479;1904213;796025;Component 796025;1.00;TKO
795480;1904213;796028;Component 796028;1.02;TKO
795481;1904213;796032;Component 796032;1.02;TKO
795482;1904213;796033;Component 796033;0.25;TKO
795483;1904213;895125;Component 895125;1000.00;KOM
795484;1904213;895126;Component 895126;1000.00;KOM
795485;1904213;895127;Component 895127;1000.00;KOM
795486;1904213;5901057;Component 5901057
795487;1904221;700541;Component 700541;0.51;TKO
795488;1904221;745282;Component 745282;353.62;M
795489;1904221;745395;Component 745395;6.37;KG
795490;1904221;796015;Component 796015;1.02;TKO
795491;1904221;796021;Component 796021;1.02;TKO
795492;1904221;796025;Component 796025;1.00;TKO
795493;1904221;796031;Component 796031;1.02;TKO
795494;1904221;796032;Component 796032;1.02;TKO
795495;1904221;796033;Component 796033;0.25;TKO
795496;1904221;895124;Component 895124;1000.00;KOM
795497;1904221;895126;Component 895126;1000.00;KOM
795498;1904221;895127;Component 895127;1000.00;KOM
795499;1904221;895132;Component 895132;1000.00;KOM
795500;1904221;5901057;Component 5901057
795501;1904230;700540;Component 700540;0.20;TKO
795502;1904230;700541;Component 700541;0.03;TKO
795503;1904230;732872;Component 732872;17.34;KOM
795504;1904230;745282;Component 745282;23.00;M
795505;1904230;745395;Component 745395;0.25;KG
795506;1904230;745475;Component 745475;0.66;KG
795507;1904230;745760;Component 745760;107.10;M
795508;1904230;796009;Component 796009;1.02;TKO
795509;1904230;796014;Component 796014;1.02;TKO
795510;1904230;80006704;Component 80006704;255.00;KG
795511;1904230;795980;Component 795980;0.05;KOM
795512;1904230;795737;Component 795737;0.01;KOM
795513;1904230;70020927;Component 70020927;1.02;TKO
795514;1904248;700540;Component 700540;0.20;TKO
795515;1904248;700541;Component 700541;0.10;TKO
795516;1904248;745282;Component 745282;64.97;M
795517;1904248;745395;Component 745395;0.51;KG
795518;1904248;796018;Component 796018;1.02;TKO
795519;1904248;796019;Component 796019;1.02;TKO
795520;1904248;796022;Component 796022;1.02;TKO
795521;1904248;796023;Component 796023;1.02;TKO
795522;1904248;796027;Component 796027;51.00;KOM
795523;1904248;796214;Component 796214;1.53;KG
795524;1904248;895009;Component 895009;499.80;KG
795525;1904256;700540;Component 700540;0.08;TKO
795526;1904256;700541;Component 700541;1.0e-03;TKO
795527;1904256;744964;Component 744964;0.81;KOM
795528;1904256;745341;Component 745341;0.56;KG
795529;1904256;745395;Component 745395;0.20;KG
795530;1904256;795638;Component 795638;1.53;KOM
795531;1904256;796035;Component 796035;1.02;TKO
795532;1904256;796036;Component 796036;1.02;TKO
795533;1904256;895139;Component 895139;101.74;KG
795534;1904256;70021174;Component 70021174;0.37;KOM
795535;1904272;700541;Component 700541;0.17;TKO
795536;1904272;745282;Component 745282;100.51;M
795537;1904272;745395;Component 745395;0.45;KG
795538;1904272;746896;Component 746896;3.06;KG
795539;1904272;795355;Component 795355;0.08;TKO
795540;1904272;796038;Component 796038;1.02;TKO
795541;1904272;1902628;Component 1902628;1000.00;KOM
795542;1904272;1902903;Component 1902903;2000.00;KOM
795549;1904302;700540;Component 700540;0.04;TKO
795550;1904302;700541;Component 700541;1.0e-03;TKO
795551;1904302;745395;Component 745395;0.09;KG
795552;1904302;795639;Component 795639;0.79;KOM
795553;1904302;795640;Component 795640;0.59;KOM
795554;1904302;795699;Component 795699;1.02;TKO
795555;1904302;795700;Component 795700;1.02;TKO
795556;1904302;795703;Component 795703;0.04;TKO
795557;1904302;795735;Component 795735;1.02;TKO
795558;1904302;895106;Component 895106;30.60;KG
795559;1904311;700540;Component 700540;0.02;TKO
795560;1904311;700541;Component 700541;1.0e-03;TKO
795561;1904311;745395;Component 745395;0.04;KG
795562;1904311;795639;Component 795639;0.36;KOM
795563;1904311;795640;Component 795640;0.27;KOM
795564;1904311;795704;Component 795704;1.02;TKO
795565;1904311;795705;Component 795705;1.02;TKO
795566;1904311;795708;Component 795708;0.02;TKO
795567;1904311;795734;Component 795734;1.02;TKO
795568;1904311;895106;Component 895106;6.06;KG
795569;1904329;700541;Component 700541;0.12;TKO
795570;1904329;745282;Component 745282;81.93;M
795571;1904329;745395;Component 745395;0.60;KG
795572;1904329;795841;Component 795841;63.75;KOM
795573;1904329;796012;Component 796012;1.02;TKO
795574;1904329;895136;Component 895136;1000.00;KOM
795575;1904329;895137;Component 895137;1000.00;KOM
795576;1904329;895138;Component 895138;1000.00;KOM
795577;1904337;700541;Component 700541;0.20;TKO
795578;1904337;745282;Component 745282;131.10;M
795579;1904337;745395;Component 745395;0.95;KG
795580;1904337;795841;Component 795841;102.00;KOM
795581;1904337;796021;Component 796021;1.02;TKO
795582;1904337;895125;Component 895125;1000.00;KOM
795583;1904337;895126;Component 895126;1000.00;KOM
795584;1904337;895128;Component 895128;1000.00;KOM
795585;1904337;895130;Component 895130;1000.00;KOM
795586;1904345;700541;Component 700541;0.25;TKO
795587;1904345;745282;Component 745282;145.35;M
795588;1904345;745395;Component 745395;1.19;KG
795589;1904345;795841;Component 795841;127.50;KOM
795590;1904345;796021;Component 796021;1.02;TKO
795591;1904345;895124;Component 895124;1000.00;KOM
795592;1904345;895126;Component 895126;1000.00;KOM
795593;1904345;895128;Component 895128;1000.00;KOM
795594;1904345;895130;Component 895130;1000.00;KOM
795595;1904345;895132;Component 895132;1000.00;KOM
795596;1904353;700541;Component 700541;0.25;TKO
795597;1904353;745282;Component 745282;163.87;M
795598;1904353;745395;Component 745395;1.19;KG
795599;1904353;795841;Component 795841;127.50;KOM
795600;1904353;796021;Component 796021;1.02;TKO
795601;1904353;895124;Component 895124;1000.00;KOM
795602;1904353;895126;Component 895126;1000.00;KOM
795603;1904353;895127;Component 895127;1000.00;KOM
795604;1904353;895132;Component 895132;1000.00;KOM
795605;1904353;5901057;Component 5901057
795606;1904361;700541;Component 700541;0.20;TKO
795607;1904361;745282;Component 745282;131.10;M
795608;1904361;745395;Component 745395;0.95;KG
795609;1904361;795841;Component 795841;102.00;KOM
795610;1904361;796021;Component 796021;1.02;TKO
795611;1904361;895125;Component 895125;1000.00;KOM
795612;1904361;895126;Component 895126;1000.00;KOM
795613;1904361;895127;Component 895127;1000.00;KOM
795614;1904361;5901057;Component 5901057
795615;1904370;700540;Component 700540;0.17;TKO
795616;1904370;700541;Component 700541;0.02;TKO
795617;1904370;733148;Component 733148;11.42;KOM
795618;1904370;745282;Component 745282;19.55;M
795619;1904370;745395;Component 745395;0.51;KG
795620;1904370;745925;Component 745925;0.96;KG
795621;1904370;754034;Component 754034;1.02;TKO
795622;1904370;796207;Component 796207;1.02;TKO
795623;1904370;796208;Component 796208;1.02;TKO
795624;1904370;796209;Component 796209;1.02;TKO
795625;1904370;895090;Component 895090;75.17;KG
795626;1904388;700540;Component 700540;0.17;TKO
795627;1904388;700541;Component 700541;0.02;TKO
795628;1904388;733148;Component 733148;11.42;KOM
795629;1904388;745282;Component 745282;19.55;M
795630;1904388;745395;Component 745395;0.51;KG
795631;1904388;745925;Component 745925;0.96;KG
795632;1904388;754034;Component 754034;1.02;TKO
795633;1904388;796206;Component 796206;1.02;TKO
795634;1904388;796208;Component 796208;1.02;TKO
795635;1904388;796210;Component 796210;1.02;TKO
795636;1904388;855150;Component 855150;69.36;KG
795637;1904396;700541;Component 700541;0.01;TKO
795638;1904396;745280;Component 745280;10.60;M
795639;1904396;745395;Component 745395;0.09;KG
795640;1904396;795149;Component 795149;0.04;TKO
795641;1904396;796045;Component 796045;1.02;TKO
795642;1904396;796046;Component 796046;1.02;TKO
795643;1904396;796047;Component 796047;1.02;TKO
795644;1904396;796048;Component 796048;1.02;TKO
795645;1904396;796049;Component 796049;42.53;KOM
795646;1904396;796050;Component 796050;5.31;KOM
795647;1904396;895086;Component 895086;4.97;KG
795648;1904400;700541;Component 700541;0.01;TKO
795649;1904400;745280;Component 745280;10.60;M
795650;1904400;745395;Component 745395;0.09;KG
795651;1904400;795149;Component 795149;0.04;TKO
795652;1904400;796049;Component 796049;42.53;KOM
795653;1904400;796050;Component 796050;5.31;KOM
795654;1904400;796051;Component 796051;1.02;TKO
795655;1904400;796052;Component 796052;1.02;TKO
795656;1904400;796053;Component 796053;1.02;TKO
795657;1904400;796054;Component 796054;1.02;TKO
795658;1904400;895048;Component 895048;5.09;KG
795659;1904418;700541;Component 700541;0.01;TKO
795660;1904418;745280;Component 745280;10.60;M
795661;1904418;745395;Component 745395;0.09;KG
795662;1904418;795149;Component 795149;0.04;TKO
795663;1904418;796049;Component 796049;42.53;KOM
795664;1904418;796050;Component 796050;5.31;KOM
795665;1904418;796055;Component 796055;1.02;TKO
795666;1904418;796056;Component 796056;1.02;TKO
795667;1904418;796057;Component 796057;1.02;TKO
795668;1904418;796058;Component 796058;1.02;TKO
795669;1904418;895047;Component 895047;4.86;KG
795670;1904426;700541;Component 700541;0.01;TKO
795671;1904426;745280;Component 745280;10.60;M
795672;1904426;745395;Component 745395;0.09;KG
795673;1904426;795149;Component 795149;0.04;TKO
795674;1904426;796049;Component 796049;42.53;KOM
795675;1904426;796050;Component 796050;5.31;KOM
795676;1904426;796059;Component 796059;1.02;TKO
795677;1904426;796060;Component 796060;1.02;TKO
795678;1904426;796061;Component 796061;1.02;TKO
795679;1904426;796062;Component 796062;1.02;TKO
795680;1904426;895025;Component 895025;5.06;KG
795681;1904434;700541;Component 700541;0.01;TKO
795682;1904434;745280;Component 745280;10.60;M
795683;1904434;745395;Component 745395;0.09;KG
795684;1904434;795149;Component 795149;0.04;TKO
795685;1904434;796049;Component 796049;42.53;KOM
795686;1904434;796050;Component 796050;5.31;KOM
795687;1904434;796063;Component 796063;1.02;TKO
795688;1904434;796064;Component 796064;1.02;TKO
795689;1904434;796065;Component 796065;1.02;TKO
795690;1904434;796066;Component 796066;1.02;TKO
795691;1904434;895027;Component 895027;4.84;KG
795692;1904442;700541;Component 700541;0.01;TKO
795693;1904442;745280;Component 745280;10.60;M
795694;1904442;745395;Component 745395;0.09;KG
795695;1904442;795149;Component 795149;0.04;TKO
795696;1904442;796049;Component 796049;42.53;KOM
795697;1904442;796050;Component 796050;5.31;KOM
795698;1904442;796067;Component 796067;1.02;TKO
795699;1904442;796068;Component 796068;1.02;TKO
795700;1904442;796069;Component 796069;1.02;TKO
795701;1904442;796070;Component 796070;1.02;TKO
795702;1904442;895063;Component 895063;5.01;KG
795703;1904451;700541;Component 700541;0.01;TKO
795704;1904451;745280;Component 745280;10.60;M
795705;1904451;745395;Component 745395;0.09;KG
795706;1904451;795149;Component 795149;0.04;TKO
795707;1904451;796049;Component 796049;42.53;KOM
795708;1904451;796050;Component 796050;5.31;KOM
795709;1904451;796071;Component 796071;1.02;TKO
795710;1904451;796072;Component 796072;1.02;TKO
795711;1904451;796073;Component 796073;1.02;TKO
795712;1904451;796074;Component 796074;1.02;TKO
795713;1904451;895081;Component 895081;4.84;KG
795714;1904469;700541;Component 700541;3.0e-03;TKO
795715;1904469;745282;Component 745282;2.30;M
795716;1904469;745395;Component 745395;0.02;KG
795717;1904469;795320;Component 795320;1.27;KOM
795718;1904469;796075;Component 796075;1.02;TKO
795719;1904469;796076;Component 796076;1.02;TKO
795720;1904469;895086;Component 895086;4.97;KG
795721;1904477;700541;Component 700541;3.0e-03;TKO
795722;1904477;745282;Component 745282;2.30;M
795723;1904477;745395;Component 745395;0.02;KG
795724;1904477;795320;Component 795320;1.27;KOM
795725;1904477;796077;Component 796077;1.02;TKO
795726;1904477;796078;Component 796078;1.02;TKO
795727;1904477;895048;Component 895048;5.09;KG
795728;1904485;700541;Component 700541;3.0e-03;TKO
795729;1904485;745282;Component 745282;2.30;M
795730;1904485;745395;Component 745395;0.02;KG
795731;1904485;795320;Component 795320;1.27;KOM
795732;1904485;796079;Component 796079;1.02;TKO
795733;1904485;796080;Component 796080;1.02;TKO
795734;1904485;895025;Component 895025;5.06;KG
795735;1904493;700541;Component 700541;3.0e-03;TKO
795736;1904493;745282;Component 745282;2.30;M
795737;1904493;745395;Component 745395;0.02;KG
795738;1904493;795320;Component 795320;1.27;KOM
795739;1904493;796081;Component 796081;1.02;TKO
795740;1904493;796082;Component 796082;1.02;TKO
795741;1904493;895027;Component 895027;4.84;KG
795742;1904507;700541;Component 700541;3.0e-03;TKO
795743;1904507;745282;Component 745282;2.30;M
795744;1904507;745395;Component 745395;0.02;KG
795745;1904507;795320;Component 795320;1.27;KOM
795746;1904507;796083;Component 796083;1.02;TKO
795747;1904507;796084;Component 796084;1.02;TKO
795748;1904507;895026;Component 895026;4.84;KG
795749;1904515;700541;Component 700541;3.0e-03;TKO
795750;1904515;745282;Component 745282;2.30;M
795751;1904515;745395;Component 745395;0.02;KG
795752;1904515;795320;Component 795320;1.27;KOM
795753;1904515;796085;Component 796085;1.02;TKO
795754;1904515;796086;Component 796086;1.02;TKO
795755;1904515;895087;Component 895087;4.87;KG
795756;1904523;700541;Component 700541;3.0e-03;TKO
795757;1904523;745282;Component 745282;2.30;M
795758;1904523;745395;Component 745395;0.02;KG
795759;1904523;795320;Component 795320;1.27;KOM
795760;1904523;796087;Component 796087;1.02;TKO
795761;1904523;796088;Component 796088;1.02;TKO
795762;1904523;895047;Component 895047;4.86;KG
795763;1904531;700541;Component 700541;3.0e-03;TKO
795764;1904531;745282;Component 745282;2.30;M
795765;1904531;745395;Component 745395;0.02;KG
795766;1904531;795320;Component 795320;1.27;KOM
795767;1904531;796089;Component 796089;1.02;TKO
795768;1904531;796090;Component 796090;1.02;TKO
795769;1904531;895091;Component 895091;4.88;KG
795770;1904540;700541;Component 700541;3.0e-03;TKO
795771;1904540;745282;Component 745282;2.30;M
795772;1904540;745395;Component 745395;0.02;KG
795773;1904540;795320;Component 795320;1.27;KOM
795774;1904540;796091;Component 796091;1.02;TKO
795775;1904540;796092;Component 796092;1.02;TKO
795776;1904540;895063;Component 895063;5.01;KG
795777;1904558;700541;Component 700541;2.0e-03;TKO
795778;1904558;796093;Component 796093;1.71;KG
795779;1904558;895109;Component 895109;2.70;KG
795780;1904566;700541;Component 700541;2.0e-03;TKO
795781;1904566;796094;Component 796094;1.69;KG
795782;1904566;895110;Component 895110;3.05;KG
795783;1904574;700540;Component 700540;0.12;TKO
795784;1904574;700541;Component 700541;1.0e-03;TKO
795785;1904574;745395;Component 745395;0.09;KG
795786;1904574;795639;Component 795639;0.81;KOM
795787;1904574;795640;Component 795640;0.61;KOM
795788;1904574;795680;Component 795680;1.02;TKO
795789;1904574;70021647;Component 70021647;1.02;TKO
795790;1904574;70021648;Component 70021648;1.02;TKO
795791;1904574;70021649;Component 70021649;1.02;TKO
795792;1904574;796100;Component 796100;42.53;KOM
795793;1904574;80006709;Component 80006709;4.95;KG
795794;1904574;795980;Component 795980;0.01;KOM
795795;1904574;795737;Component 795737;1.0e-03;KOM
795796;1904582;700540;Component 700540;0.12;TKO
795797;1904582;700541;Component 700541;1.0e-03;TKO
795798;1904582;745395;Component 745395;0.09;KG
795799;1904582;795639;Component 795639;0.81;KOM
795800;1904582;795640;Component 795640;0.61;KOM
795801;1904582;796100;Component 796100;42.53;KOM
795802;1904582;70021650;Component 70021650;1.02;TKO
795803;1904582;70021651;Component 70021651;1.02;TKO
795804;1904582;70021652;Component 70021652;1.02;TKO
795805;1904582;70021653;Component 70021653;1.02;TKO
795806;1904582;80006710;Component 80006710;4.95;KG
795807;1904582;795980;Component 795980;0.01;KOM
795808;1904582;795737;Component 795737;1.0e-03;KOM
795809;1904591;700540;Component 700540;0.12;TKO
795810;1904591;700541;Component 700541;1.0e-03;TKO
795811;1904591;745395;Component 745395;0.09;KG
795812;1904591;795639;Component 795639;0.81;KOM
795813;1904591;795640;Component 795640;0.61;KOM
795814;1904591;796120;Component 796120;42.53;KOM
795815;1904591;796125;Component 796125;1.02;TKO
795816;1904591;796126;Component 796126;1.02;TKO
795817;1904591;796127;Component 796127;1.02;TKO
795818;1904591;796128;Component 796128;1.02;TKO
795819;1904591;895025;Component 895025;5.06;KG
795886;1904663;700541;Component 700541;3.0e-03;TKO
795887;1904663;796129;Component 796129;1.48;KG
795888;1904663;844915;Component 844915;4.08;KG
795889;1904671;700541;Component 700541;0.17;TKO
795890;1904671;745282;Component 745282;0.08;M
795891;1904671;745395;Component 745395;0.45;KG
795892;1904671;746896;Component 746896;3.06;KG
795893;1904671;795355;Component 795355;0.08;TKO
795894;1904671;796130;Component 796130;1.02;TKO
795895;1904671;1902415;Component 1902415;2000.00;KOM
795896;1904671;1902857;Component 1902857;1000.00;KOM
795897;1904680;700541;Component 700541;0.04;TKO
795898;1904680;745280;Component 745280;22.44;M
795899;1904680;745395;Component 745395;0.10;KG
795900;1904680;795149;Component 795149;0.17;TKO
795901;1904680;795680;Component 795680;1.02;TKO
795902;1904680;796132;Component 796132;1.02;TKO
795903;1904680;796133;Component 796133;1.02;TKO
795904;1904680;796134;Component 796134;1.02;TKO
795905;1904680;796135;Component 796135;170.34;KOM
795906;1904680;796156;Component 796156;18.87;KOM
795907;1904680;895027;Component 895027;4.70;KG
795908;1904698;700541;Component 700541;0.04;TKO
795909;1904698;745280;Component 745280;22.40;M
795910;1904698;745395;Component 745395;0.10;KG
795911;1904698;795149;Component 795149;0.17;TKO
795912;1904698;796135;Component 796135;170.34;KOM
795913;1904698;795680;Component 795680;1.02;TKO
795914;1904698;796137;Component 796137;1.02;TKO
795915;1904698;796138;Component 796138;1.02;TKO
795916;1904698;796139;Component 796139;1.02;TKO
795917;1904698;796156;Component 796156;18.87;KOM
795918;1904698;895027;Component 895027;4.70;KG
795919;1904701;700541;Component 700541;0.04;TKO
795920;1904701;745280;Component 745280;22.44;M
795921;1904701;745395;Component 745395;0.10;KG
795922;1904701;795149;Component 795149;0.17;TKO
795923;1904701;796135;Component 796135;170.34;KOM
795924;1904701;741522;Component 741522;1.02;TKO
795925;1904701;796141;Component 796141;1.02;TKO
795926;1904701;796142;Component 796142;1.02;TKO
795927;1904701;796143;Component 796143;1.02;TKO
795928;1904701;796156;Component 796156;18.87;KOM
795929;1904701;895063;Component 895063;5.01;KG
795930;1904710;700541;Component 700541;0.04;TKO
795931;1904710;745280;Component 745280;22.44;M
795932;1904710;745395;Component 745395;0.10;KG
795933;1904710;795149;Component 795149;0.17;TKO
795934;1904710;796135;Component 796135;170.34;KOM
795935;1904710;741522;Component 741522;1.02;TKO
795936;1904710;796145;Component 796145;1.02;TKO
795937;1904710;796146;Component 796146;1.02;TKO
795938;1904710;796147;Component 796147;1.02;TKO
795939;1904710;796156;Component 796156;18.87;KOM
795940;1904710;895080;Component 895080;4.70;KG
795941;1904728;700541;Component 700541;0.04;TKO
795942;1904728;745280;Component 745280;22.44;M
795943;1904728;745395;Component 745395;0.10;KG
795944;1904728;795149;Component 795149;0.17;TKO
795945;1904728;796135;Component 796135;170.34;KOM
795946;1904728;795142;Component 795142;1.02;TKO
795947;1904728;796153;Component 796153;1.02;TKO
795948;1904728;796154;Component 796154;1.02;TKO
795949;1904728;796155;Component 796155;1.02;TKO
795950;1904728;796156;Component 796156;18.87;KOM
795951;1904728;895148;Component 895148;4.90;KG
795952;1904736;700541;Component 700541;0.04;TKO
795953;1904736;745280;Component 745280;22.44;M
795954;1904736;745395;Component 745395;0.10;KG
795955;1904736;795149;Component 795149;0.17;TKO
795956;1904736;796135;Component 796135;170.34;KOM
795957;1904736;741522;Component 741522;1.02;TKO
795958;1904736;796149;Component 796149;1.02;TKO
795959;1904736;796150;Component 796150;1.02;TKO
795960;1904736;796151;Component 796151;1.02;TKO
795961;1904736;796156;Component 796156;18.87;KOM
795962;1904736;895149;Component 895149;4.72;KG
795963;1904744;700540;Component 700540;0.04;TKO
795964;1904744;700541;Component 700541;1.0e-03;TKO
795965;1904744;745395;Component 745395;0.09;KG
795966;1904744;795639;Component 795639;0.79;KOM
795967;1904744;795640;Component 795640;0.59;KOM
795968;1904744;795703;Component 795703;0.04;TKO
795969;1904744;796157;Component 796157;1.02;TKO
795970;1904744;796158;Component 796158;1.02;TKO
795971;1904744;796159;Component 796159;1.02;TKO
795972;1904744;796160;Component 796160;1.02;TKO
795973;1904744;895106;Component 895106;30.39;KG
795974;1904752;700540;Component 700540;0.02;TKO
795975;1904752;700541;Component 700541;1.0e-03;TKO
795976;1904752;745395;Component 745395;0.04;KG
795977;1904752;795639;Component 795639;0.03;KOM
795978;1904752;795640;Component 795640;0.27;KOM
795979;1904752;795708;Component 795708;0.02;TKO
795980;1904752;796162;Component 796162;1.02;TKO
795981;1904752;796163;Component 796163;1.02;TKO
